timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
1193,2079542705,-0.0202125,-0.0119624995,-0.0012375,-3.2029502,3.7909503,8.773951,15.075001,-8.118751,-28.143751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,2079542715,-0.01595,-0.012925,-0.0086624995,-3.2029502,3.7879503,8.7619505,15.150001,-8.118751,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,2079542725,-0.008525,-0.0108624995,-0.0193875,-3.18405,3.798,8.766001,15.150001,-8.118751,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,2079542735,0.0053625,-0.0086624995,-0.031075,-3.1360502,3.8220003,8.781,15.20625,-8.137501,-28.331251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,2079542745,0.0224125,-0.0012375,-0.0407,-3.11205,3.86505,8.733001,15.20625,-8.137501,-28.331251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,2079542755,0.0383625,0.01265,-0.048125,-3.07395,3.8839502,8.661,15.3,-8.15625,-28.44375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,2079542766,0.050049998,0.036025,-0.0545875,-3.05205,3.9079502,8.5990505,15.3,-8.15625,-28.44375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,2079542776,0.060775,0.0647625,-0.0545875,-3.0040503,3.93195,8.52705,15.281251,-8.15625,-28.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,2079542786,0.0735625,0.1010625,-0.0534875,-3.0190501,3.9390001,8.458051,15.281251,-8.15625,-28.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2079542796,0.0895125,0.14465,-0.0512875,-3.04305,3.92895,8.37405,15.3,-8.15625,-28.650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
