stk3a5x_als,sensortek,2026-06-11_16-56-21.805_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2076760673,3,0.0
2076760683,3,0.0
2076760693,3,0.0
2076760703,3,0.0
2076760713,3,0.0
2076760723,3,0.0
2076760733,3,0.0
2076760743,3,0.0
2076760753,3,0.0
2076760763,3,0.0
2076760773,3,0.0
2076760783,3,0.0
2076760793,3,0.0
2076760803,3,0.0
2076760813,3,0.0
2076760823,3,0.0
2076760833,3,0.0
2076760843,3,0.0
2076760853,3,0.0
2076760863,3,0.0
2076760873,3,0.0
2076760883,3,0.0
2076760893,3,0.0
2076760903,3,0.0
2076760913,3,0.0
2076760923,3,0.0
2076760933,3,0.0
2076760943,3,0.0
2076760953,3,0.0
2076760963,3,0.0
2076760973,3,0.0
2076760983,3,0.0
2076760993,3,0.0
2076761003,3,0.0
2076761013,3,0.0
2076761023,3,0.0
2076761033,3,0.0
2076761043,3,0.0
2076761053,3,0.0
2076761063,3,0.0
2076761073,3,0.0
2076761083,3,0.0
2076761093,3,0.0
2076761103,3,0.0
2076761113,3,0.0
2076761123,3,0.0
2076761133,3,0.0
2076761143,3,0.0
2076761153,3,0.0
2076761163,3,0.0
2076761173,3,0.0
2076761183,3,0.0
2076761193,3,0.0
2076761203,3,0.0
2076761213,3,0.0
2076761223,3,0.0
2076761233,3,0.0
2076761243,3,0.0
2076761253,3,0.0
2076761263,3,0.0
2076761273,3,0.0
2076761283,3,0.0
2076761293,3,0.0
2076761303,3,0.0
2076761313,3,0.0
2076761323,3,0.0
2076761333,3,0.0
2076761343,3,0.0
2076761353,3,0.0
2076761363,3,0.0
2076761373,3,0.0
2076761383,3,0.0
2076761393,3,0.0
2076761403,3,0.0
2076761413,3,0.0
2076761423,3,0.0
2076761433,3,0.0
2076761443,3,0.0
2076761453,3,0.0
2076761463,3,0.0
2076761473,3,0.0
2076761483,3,0.0
2076761493,3,0.0
2076761503,3,0.0
2076761513,3,0.0
2076761523,3,0.0
2076761533,3,0.0
2076761543,3,0.0
2076761553,3,0.0
2076761563,3,0.0
2076761573,3,0.0
2076761583,3,0.0
2076761593,3,0.0
2076761603,3,0.0
2076761613,3,0.0
2076761623,3,0.0
2076761633,3,0.0
2076761643,3,0.0
2076761653,3,0.0
2076761663,3,0.0
2076761673,3,0.0
2076761683,3,0.0
2076761693,3,0.0
2076761703,3,0.0
2076761713,3,0.0
2076761723,3,0.0
2076761733,3,0.0
2076761743,3,0.0
2076761753,3,0.0
2076761763,3,0.0
2076761773,3,0.0
2076761783,3,0.0
2076761793,3,0.0
2076761803,3,0.0
2076761813,3,0.0
2076761823,3,0.0
2076761833,3,0.0
2076761843,3,0.0
2076761853,3,0.0
2076761863,3,0.0
2076761873,3,0.0
2076761883,3,0.0
2076761893,3,0.0
2076761903,3,0.0
2076761913,3,0.0
2076761923,3,0.0
2076761933,3,0.0
2076761943,3,0.0
2076761953,3,0.0
2076761963,3,0.0
2076761973,3,0.0
2076761983,3,0.0
2076761993,3,0.0
2076762003,3,0.0
2076762013,3,0.0
2076762023,3,0.0
2076762033,3,0.0
2076762043,3,0.0
2076762053,3,0.0
2076762063,3,0.0
2076762073,3,0.0
2076762083,3,0.0
2076762093,3,0.0
2076762103,3,0.0
2076762113,3,0.0
2076762123,3,0.0
2076762133,3,0.0
2076762143,3,0.0
2076762153,3,0.0
2076762163,3,0.0
2076762173,3,0.0
2076762183,3,0.0
2076762193,3,0.0
2076762203,3,0.0
2076762213,3,0.0
2076762223,3,0.0
2076762233,3,0.0
2076762243,3,0.0
2076762253,3,0.0
2076762263,3,0.0
2076762273,3,0.0
2076762283,3,0.0
2076762293,3,0.0
2076762303,3,0.0
2076762313,3,0.0
2076762323,3,0.0
2076762333,3,0.0
2076762343,3,0.0
2076762353,3,0.0
2076762363,3,0.0
2076762373,3,0.0
2076762383,3,0.0
2076762393,3,0.0
2076762403,3,0.0
2076762413,3,0.0
2076762423,3,0.0
2076762433,3,0.0
2076762443,3,0.0
2076762453,3,0.0
2076762463,3,0.0
2076762473,3,0.0
2076762483,3,0.0
2076762493,3,0.0
2076762503,3,0.0
2076762513,3,0.0
2076762523,3,0.0
2076762533,3,0.0
2076762543,3,0.0
2076762553,3,0.0
2076762563,3,0.0
2076762573,3,0.0
2076762583,3,0.0
2076762593,3,0.0
2076762603,3,0.0
2076762613,3,0.0
2076762623,3,0.0
2076762633,3,0.0
2076762643,3,0.0
2076762653,3,0.0
2076762663,3,0.0
2076762673,3,0.0
2076762683,3,0.0
2076762693,3,0.0
2076762703,3,0.0
2076762713,3,0.0
2076762723,3,0.0
2076762733,3,0.0
2076762743,3,0.0
2076762753,3,0.0
2076762763,3,0.0
2076762773,3,0.0
2076762783,3,0.0
2076762793,3,0.0
2076762803,3,0.0
2076762813,3,0.0
2076762823,3,0.0
2076762833,3,0.0
2076762843,3,0.0
2076762853,3,0.0
2076762863,3,0.0
2076762873,3,0.0
2076762883,3,0.0
2076762893,3,0.0
2076762903,3,0.0
2076762913,3,0.0
2076762923,3,0.0
2076762933,3,0.0
2076762943,3,0.0
2076762953,3,0.0
2076762963,3,0.0
2076762973,3,0.0
2076762983,3,0.0
2076762993,3,0.0
2076763003,3,0.0
2076763013,3,0.0
2076763023,3,0.0
2076763033,3,0.0
2076763043,3,0.0
2076763053,3,0.0
2076763063,3,0.0
2076763073,3,0.0
2076763083,3,0.0
2076763093,3,0.0
2076763103,3,0.0
2076763113,3,0.0
2076763123,3,0.0
2076763133,3,0.0
2076763143,3,0.0
2076763153,3,0.0
2076763163,3,0.0
2076763173,3,0.0
2076763183,3,0.0
2076763193,3,0.0
2076763203,3,0.0
2076763213,3,0.0
2076763223,3,0.0
2076763233,3,0.0
2076763243,3,0.0
2076763253,3,0.0
2076763263,3,0.0
2076763273,3,0.0
2076763283,3,0.0
2076763293,3,0.0
2076763303,3,0.0
2076763313,3,0.0
2076763323,3,0.0
2076763333,3,0.0
2076763343,3,0.0
2076763353,3,0.0
2076763363,3,0.0
2076763373,3,0.0
2076763383,3,0.0
2076763393,3,0.0
2076763403,3,0.0
2076763413,3,0.0
2076763423,3,0.0
2076763433,3,0.0
2076763443,3,0.0
2076763453,3,0.0
2076763463,3,0.0
2076763473,3,0.0
2076763483,3,0.0
2076763493,3,0.0
2076763503,3,0.0
2076763513,3,0.0
2076763523,3,0.0
2076763533,3,0.0
2076763543,3,0.0
2076763553,3,0.0
2076763563,3,0.0
2076763573,3,0.0
2076763583,3,0.0
2076763593,3,0.0
2076763603,3,0.0
2076763613,3,0.0
2076763623,3,0.0
2076763633,3,0.0
2076763643,3,0.0
2076763653,3,0.0
2076763663,3,0.0
2076763673,3,0.0
2076763683,3,0.0
2076763693,3,0.0
2076763703,3,0.0
2076763713,3,0.0
2076763723,3,0.0
2076763733,3,0.0
2076763743,3,0.0
2076763753,3,0.0
2076763763,3,0.0
