orientation,mtk,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2013226004,0,148.5552,-28.86153,1.269463
2013226014,0,148.55295,-27.82364,0.928165
2013226024,0,149.03052,-26.768879,0.528033
2013226034,0,149.9406,-25.753332,0.146654
2013226044,0,151.17253,-24.809168,-0.178415
2013226054,0,152.57875,-23.928255,-0.428524
2013226064,0,154.01857,-23.08211,-0.618446
2013226074,0,155.37714,-22.240751,-0.78272
2013226084,0,156.57092,-21.394789,-0.956561
2013226094,0,157.55803,-20.526356,-1.147055
2013226104,0,158.33372,-19.670305,-1.334675
2013226114,0,158.91241,-18.86494,-1.477816
2013226125,0,159.31862,-18.164251,-1.530916
2013226135,0,159.55367,-17.612047,-1.44866
2013226145,0,159.60333,-17.241667,-1.190432
2013226155,0,159.441,-17.07754,-0.751907
2013226165,0,159.03174,-17.108257,-0.15285
2013226175,0,158.35031,-17.306566,0.56083
2013226185,0,157.40376,-17.636915,1.292942
2013226195,0,156.23792,-18.077297,1.929683
2013226205,0,154.91338,-18.597033,2.415944
