icm4n607_gyro,iven_sense,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
2013225218,3,0.112475,0.42267498,0.80685
2013225228,3,0.14973749,0.373725,0.7568
2013225238,3,0.20515,0.2959,0.694925
2013225248,3,0.261525,0.2160125,0.63208747
2013225258,3,0.314875,0.1574375,0.578875
2013225268,3,0.363825,0.122237496,0.5394125
2013225278,3,0.4181375,0.0966625,0.5214
2013225288,3,0.480975,0.067925,0.5203
2013225298,3,0.5534375,0.0317625,0.5394125
2013225309,3,0.6312625,-0.0088,0.5649875
2013225319,3,0.7068875,-0.0438625,0.59482497
2013225329,3,0.77605,-0.065175,0.6150375
2013225339,3,0.8283,-0.0620125,0.6257625
2013225349,3,0.8581375,-0.033275,0.6226
2013225359,3,0.869825,0.014712499,0.6012875
2013225369,3,0.8646,0.070125,0.5586625
2013225379,3,0.84755,0.124437496,0.4989875
2013225389,3,0.8240375,0.1733875,0.426525
2013225399,3,0.7942,0.219175,0.3529625
2013225409,3,0.7558375,0.272525,0.2816
2013225419,3,0.7132125,0.336325,0.208175
2013225429,3,0.6546375,0.4098875,0.1346125
2013225440,3,0.5886375,0.490875,0.055825
2013225450,3,0.51507497,0.5685625,-0.0336875
2013225460,3,0.4299625,0.6389625,-0.129525
2013225470,3,0.3372875,0.7018,-0.2264625
2013225480,3,0.23705,0.75295,-0.315975
2013225490,3,0.127325,0.795575,-0.3884375
2013225500,3,0.0081124995,0.827475,-0.44055
2013225510,3,-0.1144,0.8402625,-0.4640625
2013225520,3,-0.2294875,0.8243125,-0.4607625
2013225530,3,-0.3295875,0.775225,-0.4362875
2013225540,3,-0.41593748,0.6964375,-0.3873375
2013225550,3,-0.495825,0.5984,-0.3287625
2013225560,3,-0.5682875,0.4855125,-0.2594625
2013225570,3,-0.6439125,0.3641,-0.1892
2013225581,3,-0.713075,0.22659999,-0.1274625
2013225591,3,-0.7706875,0.084975,-0.080575
2013225601,3,-0.8100125,-0.0534875,-0.045375
2013225611,3,-0.834625,-0.1739375,-0.0166375
2013225621,3,-0.84095,-0.2740375,-6.875E-4
2013225631,3,-0.8261,-0.355025,0.0100375
2013225641,3,-0.7909,-0.4145625,0.0078375
2013225651,3,-0.74085,-0.4508625,-6.875E-4
2013225661,3,-0.67045,-0.4668125,-0.0144375
2013225671,3,-0.5885,-0.4657125,-0.036849998
