stk3a5x_als,sensortek,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2077666466,3,5210.0
2077666476,3,5210.0
2077666486,3,5210.0
2077666496,3,5210.0
2077666506,3,5041.0
2077666516,3,5041.0
2077666526,3,5041.0
2077666536,3,5041.0
2077666546,3,5041.0
2077666556,3,4834.0
2077666566,3,4834.0
2077666576,3,4834.0
2077666586,3,4834.0
2077666596,3,4834.0
2077666606,3,4302.0
2077666616,3,4302.0
2077666626,3,4302.0
2077666636,3,4302.0
2077666646,3,4302.0
2077666656,3,4058.0
2077666666,3,4058.0
2077666676,3,4058.0
2077666686,3,4058.0
2077666696,3,4058.0
2077666706,3,3677.0
2077666716,3,3677.0
2077666726,3,3677.0
2077666736,3,3677.0
2077666746,3,3677.0
2077666756,3,3173.0
2077666766,3,3173.0
2077666776,3,3173.0
2077666786,3,3173.0
2077666796,3,3173.0
2077666806,3,3173.0
2077666816,3,2878.0
2077666826,3,2878.0
2077666836,3,2878.0
2077666846,3,2878.0
2077666856,3,2878.0
2077666866,3,2930.0
2077666876,3,2930.0
2077666886,3,2930.0
2077666896,3,2930.0
2077666906,3,2930.0
2077666916,3,3154.0
2077666926,3,3154.0
2077666936,3,3154.0
2077666946,3,3154.0
2077666956,3,3154.0
2077666966,3,3406.0
2077666976,3,3406.0
2077666986,3,3406.0
2077666996,3,3406.0
2077667006,3,3406.0
2077667016,3,3802.0
2077667026,3,3802.0
2077667036,3,3802.0
2077667046,3,3802.0
2077667056,3,3802.0
2077667066,3,3802.0
2077667076,3,4011.0
2077667086,3,4011.0
2077667096,3,4011.0
2077667106,3,4011.0
2077667116,3,4011.0
2077667126,3,3830.0
2077667136,3,3830.0
2077667146,3,3830.0
2077667156,3,3830.0
2077667166,3,3830.0
2077667176,3,3374.0
2077667186,3,3374.0
2077667196,3,3374.0
2077667206,3,3374.0
2077667216,3,3374.0
2077667226,3,3255.0
2077667236,3,3255.0
2077667246,3,3255.0
2077667256,3,3255.0
2077667266,3,3255.0
2077667276,3,3379.0
2077667286,3,3379.0
2077667296,3,3379.0
2077667306,3,3379.0
2077667316,3,3379.0
2077667326,3,3563.0
2077667336,3,3563.0
2077667346,3,3563.0
2077667356,3,3563.0
2077667366,3,3563.0
2077667376,3,3563.0
2077667386,3,3782.0
2077667396,3,3782.0
2077667406,3,3782.0
2077667416,3,3782.0
2077667426,3,3782.0
2077667436,3,3596.0
2077667446,3,3596.0
2077667456,3,3596.0
2077667466,3,3596.0
2077667476,3,3596.0
2077667486,3,3556.0
2077667496,3,3556.0
2077667506,3,3556.0
2077667516,3,3556.0
2077667526,3,3556.0
2077667536,3,2714.0
2077667546,3,2714.0
2077667556,3,2714.0
2077667566,3,2714.0
2077667576,3,2714.0
2077667586,3,1835.0
2077667596,3,1835.0
2077667606,3,1835.0
2077667616,3,1835.0
2077667626,3,1835.0
2077667636,3,742.0
2077667646,3,742.0
2077667656,3,742.0
2077667666,3,742.0
2077667676,3,742.0
2077667686,3,742.0
2077667696,3,467.0
2077667706,3,116.0
2077667716,3,116.0
2077667726,3,116.0
2077667736,3,116.0
2077667746,3,116.0
2077667756,3,577.0
2077667766,3,577.0
2077667776,3,577.0
2077667786,3,577.0
2077667796,3,577.0
2077667806,3,703.0
2077667816,3,703.0
2077667826,3,703.0
2077667836,3,703.0
2077667846,3,703.0
2077667856,3,798.0
2077667866,3,798.0
2077667876,3,798.0
2077667886,3,798.0
2077667896,3,798.0
2077667906,3,1031.0
2077667916,3,1031.0
2077667926,3,1031.0
2077667936,3,1031.0
2077667946,3,1031.0
2077667956,3,1274.0
2077667966,3,1274.0
2077667976,3,1274.0
2077667986,3,1274.0
2077667996,3,1274.0
2077668006,3,1442.0
2077668016,3,1442.0
2077668026,3,1442.0
2077668036,3,1442.0
2077668046,3,1442.0
2077668056,3,1442.0
2077668066,3,1598.0
2077668076,3,1598.0
2077668086,3,1598.0
2077668096,3,1598.0
2077668106,3,1598.0
2077668116,3,1773.0
2077668126,3,1773.0
2077668136,3,1773.0
2077668146,3,1773.0
2077668156,3,1773.0
2077668166,3,1785.0
2077668176,3,1785.0
2077668186,3,1785.0
2077668196,3,1785.0
2077668206,3,1785.0
2077668216,3,1742.0
2077668226,3,1742.0
2077668236,3,1742.0
2077668246,3,1742.0
2077668256,3,1742.0
2077668266,3,1678.0
2077668276,3,1678.0
2077668286,3,1678.0
2077668296,3,1678.0
2077668306,3,1678.0
2077668316,3,1678.0
2077668326,3,1658.0
2077668336,3,1658.0
2077668346,3,1658.0
2077668356,3,1658.0
2077668366,3,1658.0
2077668376,3,1615.0
2077668386,3,1615.0
2077668396,3,1615.0
2077668406,3,1615.0
2077668416,3,1615.0
2077668426,3,1347.0
2077668436,3,1347.0
2077668446,3,1347.0
2077668456,3,1347.0
2077668466,3,1347.0
2077668476,3,1177.0
2077668486,3,1177.0
2077668496,3,1177.0
2077668506,3,1177.0
2077668516,3,1177.0
2077668526,3,1191.0
2077668536,3,1191.0
2077668546,3,1191.0
2077668556,3,1191.0
2077668566,3,1191.0
2077668576,3,1274.0
2077668586,3,1274.0
2077668596,3,1274.0
2077668606,3,1274.0
2077668616,3,1274.0
2077668626,3,1376.0
2077668636,3,1376.0
2077668646,3,1376.0
2077668656,3,1376.0
2077668666,3,1376.0
2077668676,3,1376.0
2077668686,3,1480.0
2077668696,3,1480.0
2077668706,3,1480.0
2077668716,3,1480.0
2077668726,3,1480.0
2077668736,3,1491.0
2077668746,3,1491.0
2077668756,3,1491.0
2077668766,3,1491.0
2077668776,3,1491.0
2077668786,3,1486.0
2077668796,3,1486.0
2077668806,3,1486.0
2077668816,3,1486.0
2077668826,3,1486.0
2077668836,3,1496.0
2077668846,3,1496.0
2077668856,3,1496.0
2077668866,3,1496.0
2077668876,3,1496.0
2077668886,3,1430.0
2077668896,3,1430.0
2077668906,3,1430.0
2077668916,3,1430.0
2077668926,3,1430.0
2077668936,3,1292.0
2077668946,3,1292.0
2077668956,3,1292.0
2077668966,3,1292.0
2077668976,3,1292.0
2077668986,3,1292.0
2077668996,3,1123.0
2077669006,3,1123.0
