gravity,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2077670601,3,2.745142,9.188105,-2.008543
2077670611,3,2.796646,9.178495,-1.969765
2077670621,3,2.854101,9.168152,-1.921303
2077670631,3,2.917413,9.157484,-1.859307
2077670641,3,2.986982,9.145697,-1.78845
2077670651,3,3.062559,9.13194,-1.712132
2077670662,3,3.14323,9.116269,-1.630822
2077670672,3,3.231378,9.097183,-1.543775
2077670682,3,3.32234,9.076235,-1.454816
2077670692,3,3.415167,9.053313,-1.366811
2077670702,3,3.508597,9.028574,-1.282159
2077670712,3,3.605604,9.000296,-1.199184
2077670722,3,3.705916,8.969065,-1.117543
2077670732,3,3.808328,8.93525,-1.039381
2077670742,3,3.912376,8.898885,-0.967708
2077670752,3,4.016539,8.860898,-0.902848
2077670762,3,4.118453,8.822588,-0.84442
2077670772,3,4.216494,8.784828,-0.792899
2077670782,3,4.309066,8.748602,-0.747653
2077670793,3,4.391516,8.715895,-0.707639
2077670803,3,4.463009,8.687133,-0.673593
2077670813,3,4.523373,8.662398,-0.646698
2077670823,3,4.572298,8.641912,-0.627201
2077670833,3,4.609772,8.62539,-0.61872
2077670843,3,4.63524,8.613726,-0.616398
2077670853,3,4.648962,8.60691,-0.62005
2077670863,3,4.651673,8.604656,-0.629957
2077670873,3,4.640797,8.608163,-0.647918
2077670883,3,4.620864,8.615479,-0.671609
2077670893,3,4.594056,8.625593,-0.700388
2077670903,3,4.561658,8.637884,-0.733536
2077670913,3,4.518607,8.654769,-0.77326
2077670923,3,4.465921,8.675838,-0.818047
2077670934,3,4.405282,8.700247,-0.866923
2077670944,3,4.338879,8.726815,-0.919436
2077670954,3,4.268944,8.754352,-0.975225
2077670964,3,4.197608,8.781742,-1.033892
2077670974,3,4.126687,8.807986,-1.095297
2077670984,3,4.057686,8.832296,-1.159156
2077670994,3,3.991715,8.854092,-1.225327
2077671004,3,3.929724,8.872842,-1.293906
2077671014,3,3.872431,8.888127,-1.365065
2077671024,3,3.820177,8.899737,-1.438929
2077671034,3,3.773096,8.907615,-1.515325
2077671044,3,3.731083,8.911856,-1.594016
2077671054,3,3.693926,8.912549,-1.675096
2077671065,3,3.661335,8.909822,-1.758602
2077671075,3,3.63303,8.903822,-1.844506
2077671085,3,3.608799,8.894715,-1.932489
2077671095,3,3.58701,8.883406,-2.021651
2077671105,3,3.567119,8.870241,-2.111509
2077671115,3,3.550645,8.854616,-2.202113
2077671125,3,3.537052,8.836989,-2.292651
2077671135,3,3.525663,8.817904,-2.38224
2077671145,3,3.515724,8.797926,-2.470083
2077671155,3,3.506442,8.777558,-2.55581
2077671165,3,3.497003,8.757144,-2.63956
2077671175,3,3.486985,8.736742,-2.721703
2077671185,3,3.47628,8.716257,-2.802696
2077671196,3,3.465052,8.695655,-2.882496
2077671206,3,3.453519,8.675072,-2.960473
2077671216,3,3.441735,8.65489,-3.035553
