GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(km/h),Acceleration Sensor(Total)(g),Litres Per 100 Kilometer(Instant)(l/100km),Speed (GPS)(km/h),Acceleration Sensor(Z axis)(g)
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.067,37.58310419,55.84854855,1.0,10.0,148.0,0.0,0.72972107,9.643005,0.9023895,0.009344149,1150.0,0.0,0.009344149380922318,-,3.5999999046325684,-0.008013300597667694
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.168,37.58310419,55.84854855,1.0,10.0,148.0,0.0,0.83883667,9.7352295,1.1414337,0.021828115,1145.5,0.0,0.021828114986419678,-,3.5999999046325684,0.016354098916053772
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.267,37.58310419,55.84854855,1.0,10.0,148.0,0.0,0.8269043,9.652298,0.8059082,0.00551486,1145.5,0.0,0.005514860153198242,-,3.5999999046325684,-0.017848297953605652
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.367,37.58310419,55.84854855,1.0,10.0,148.0,0.0,0.72839355,9.660965,0.62641907,0.0073548052,1145.5,0.0,0.0073548052459955215,-,3.5999999046325684,-0.03614484518766403
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.467,37.58310419,55.84854855,1.0,10.0,148.0,0.0,0.44615173,9.528778,0.5781555,0.0074617267,1145.5,0.0,0.007461726665496826,-,3.5999999046325684,-0.04106467589735985
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.570,37.58310419,55.84854855,1.0,10.0,148.0,0.0,0.50949097,9.630936,0.95176697,0.006895125,1145.5,0.0,0.006895124912261963,-,3.5999999046325684,-0.002979922341182828
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.667,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.89598083,10.127213,0.8912201,0.012264162,1145.5,0.0,0.012264162302017212,-,3.5999999046325684,-0.009151876904070377
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.767,37.5831049,55.84854847,1.0,11.0,148.0,0.0,1.1908417,9.70282,0.90711975,0.012929412,1145.5,0.0,0.012929411605000496,-,3.5999999046325684,-0.007531116250902414
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.867,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.7193146,9.303177,0.78578186,-0.026466727,1141.75,0.0,-0.026466727256774902,-,3.5999999046325684,-0.019899912178516388
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.967,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.23202515,9.718796,0.6006317,0.008892911,1141.75,0.0,0.008892910555005074,-,3.5999999046325684,-0.03877352550625801
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.067,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.3103485,9.972641,0.4730835,0.010484582,1141.75,0.0,0.01048458181321621,-,3.5999999046325684,-0.051775380969047546
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.167,37.5831049,55.84854847,1.0,11.0,148.0,0.0,1.1851807,9.422989,0.9796295,0.00830552,1141.75,0.0,0.008305519819259644,-,3.5999999046325684,-1.397033192915842E-4
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.267,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.57250977,9.665878,0.5795593,0.00780195,1141.75,0.0,0.007801949977874756,-,3.5999999046325684,-0.04092157632112503
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.367,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.73272705,9.718994,0.5132599,0.014067001,1141.75,0.0,0.014067000709474087,-,3.5999999046325684,-0.047679927200078964
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.466,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.9792175,9.70491,1.4227448,0.0111289155,1141.75,0.0,0.011128915473818779,-,3.5999999046325684,0.04503004252910614
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.566,37.5831049,55.84854847,1.0,11.0,148.0,0.0,0.0018005371,10.032364,3.8817444,0.115549386,711.5,0.0,0.11554938554763794,-,3.5999999046325684,0.2956925928592682
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.666,37.58310554,55.8485491,1.0,10.0,148.0,0.0,1.359024,9.48056,1.3140869,0.004443586,711.5,0.0,0.0044435858726501465,-,3.5999999046325684,0.03395381197333336
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.767,37.58310554,55.8485491,1.0,10.0,148.0,0.0,-0.09291077,9.875488,0.96051025,0.02060939,711.5,0.0,0.02060938999056816,-,3.5999999046325684,-0.0020886596757918596
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.867,37.58310554,55.8485491,1.0,10.0,148.0,0.0,1.2477417,9.601166,0.5569,0.019146293,711.5,0.0,0.01914629340171814,-,3.5999999046325684,-0.04323139414191246
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.967,37.58310554,55.8485491,1.0,10.0,148.0,0.0,0.628067,9.854507,0.28479004,0.025993645,711.5,0.0,0.025993645191192627,-,3.5999999046325684,-0.07096941024065018
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.069,37.58310554,55.8485491,1.0,10.0,148.0,0.0,1.0967865,9.556503,0.57725525,0.010574505,711.5,0.0,0.010574504733085632,-,3.5999999046325684,-0.04115644469857216
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.167,37.58310554,55.8485491,1.0,10.0,148.0,0.0,0.6319885,9.729233,0.63697815,0.010834675,711.5,0.0,0.010834675282239914,-,3.5999999046325684,-0.035068485885858536
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.267,37.58310554,55.8485491,1.0,10.0,148.0,0.0,0.6791229,9.619766,1.1074371,0.009593381,787.75,0.0,0.009593380615115166,-,3.5999999046325684,0.012888595461845398
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.367,37.58310554,55.8485491,1.0,10.0,148.0,0.0,0.630188,9.541428,1.4147644,0.0043525696,787.75,0.0,0.004352569580078125,-,3.5999999046325684,0.04421655088663101
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.469,37.58310554,55.8485491,1.0,10.0,148.0,0.0,0.40208435,9.612137,1.6803589,0.005730927,787.75,0.0,0.005730926990509033,-,3.5999999046325684,0.07129040360450745
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.567,37.58310554,55.8485491,1.0,10.0,148.0,0.0,0.54086304,9.590546,1.6318512,0.007417564,787.75,0.0,0.0074175638146698475,-,3.5999999046325684,0.0663456842303276
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.668,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.2963562,9.495285,1.6366425,0.0016562343,787.75,0.0,0.0016562342643737793,-,3.5999999046325684,0.06683409214019775
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.767,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.32232666,9.626404,1.5761566,0.008955785,787.75,0.0,0.008955785073339939,-,3.5999999046325684,0.06066835671663284
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.871,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.213974,9.642807,1.5067596,0.007971272,782.0,0.0,0.007971271872520447,-,3.5999999046325684,0.053594253957271576
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.968,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.43286133,9.499893,1.7490082,0.00750785,782.0,0.0,0.0075078499503433704,-,3.5999999046325684,0.07828829437494278
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.067,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.31939697,9.602188,1.635849,0.012452543,782.0,2.0,0.012452542781829834,-,3.5999999046325684,0.06675320863723755
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.167,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.30828857,9.5401,1.425415,0.006784492,782.0,2.0,0.006784492172300816,-,3.5999999046325684,0.045302245765924454
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.267,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.33052063,9.507584,1.4490967,0.0065448796,782.0,2.0,0.006544879637658596,-,3.5999999046325684,0.04771627485752106
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.369,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.33502197,9.551331,1.2730713,0.0018360019,782.0,2.0,0.0018360018730163574,-,3.5999999046325684,0.029772810637950897
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.467,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.8075104,9.809509,1.2313385,0.030153096,782.0,2.0,0.030153095722198486,83.14295959472656,3.5999999046325684,0.02551870420575142
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.566,37.58310472,55.84854775,1.0,10.0,148.0,0.0,0.63119507,9.532532,1.0135498,0.01372658,817.25,2.0,0.013726579956710339,83.14295959472656,3.5999999046325684,0.0033180222380906343
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:22.670,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.943161,9.589203,1.0262299,0.00999407,817.25,2.0,0.009994070045650005,83.14295959472656,4.0249223709106445,0.004610585980117321
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:22.766,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.52323914,9.47554,1.1555023,-0.0064777136,817.25,3.0,-0.006477713584899902,83.14295959472656,4.0249223709106445,0.017788207158446312
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:22.869,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.8243103,9.67395,0.9219971,0.007497415,817.25,3.0,0.007497414946556091,83.14295959472656,4.0249223709106445,-0.006014570128172636
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:22.967,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.6835785,9.558929,1.2226715,0.012527182,817.25,3.0,0.012527181766927242,83.14295959472656,4.0249223709106445,0.02463521808385849
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:23.067,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,1.0727234,9.523499,1.3845978,0.011454817,817.25,3.0,0.011454816907644272,83.14295959472656,4.0249223709106445,0.041141461580991745
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:23.168,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.95791626,9.374817,1.4464569,-0.009135246,817.25,3.0,-0.009135246276855469,55.79410171508789,4.0249223709106445,0.04744718596339226
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:23.267,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.8005676,9.666855,1.3183441,0.0029173016,809.25,4.0,0.002917301608249545,55.79410171508789,4.0249223709106445,0.034387778490781784
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:23.367,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.33355713,9.577744,1.0434418,3.859679E-4,809.25,4.0,3.8596789818257093E-4,55.79410171508789,4.0249223709106445,0.00636511342599988
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:23.467,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.6309662,9.8785095,1.1278381,0.034564197,818.0,4.0,0.034564197063446045,34.71903610229492,4.0249223709106445,0.0149682080373168
Fri Mar 25 17:18:30 GMT+03:00 2016,25-Mar-2016 17:18:23.567,37.58308875,55.84839943,1.118034,5.0,172.0,215.5,0.7740326,9.677551,0.9551239,0.028127585,818.0,4.0,0.028127584606409073,34.71903610229492,4.0249223709106445,-0.0026377271860837936
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:23.667,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.4513245,9.744003,0.8589783,0.02466107,820.25,4.0,0.024661069735884666,35.44996643066406,4.0249223709106445,-0.012438504956662655
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:23.767,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.650238,9.324066,1.0205994,0.015534194,820.25,4.0,0.015534194186329842,35.44996643066406,4.0249223709106445,0.004036631900817156
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:23.867,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.312149,9.771301,1.1413574,0.030708015,807.0,4.0,0.030708014965057373,40.01826095581055,4.0249223709106445,0.016346320509910583
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:23.967,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.3665771,9.301605,0.99046326,0.011509518,807.0,4.0,0.011509518139064312,40.01826095581055,4.0249223709106445,9.646534454077482E-4
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.068,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,0.934845,9.325653,1.0127411,8.391908E-5,807.0,4.0,8.39190834085457E-5,39.37869644165039,4.0249223709106445,0.0032355841249227524
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.166,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.344696,9.955795,1.1382294,0.049629033,803.0,4.0,0.049629032611846924,39.37869644165039,4.0249223709106445,0.016027458012104034
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.267,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.3349152,9.437683,0.95861816,-0.004475236,803.0,4.0,-0.004475235939025879,39.37869644165039,4.0249223709106445,-0.002281533321365714
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.368,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.1481018,9.456146,0.8390045,0.00815618,811.5,4.0,0.008156180381774902,38.830501556396484,4.0249223709106445,-0.014474565163254738
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.467,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.4775238,9.798981,0.73791504,0.010563236,811.5,4.0,0.010563235729932785,38.830501556396484,4.0249223709106445,-0.02477930299937725
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.567,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.4398041,9.425247,0.8838806,-0.004907608,811.5,4.0,-0.0049076080322265625,38.830501556396484,4.0249223709106445,-0.009900039061903954
Fri Mar 25 17:18:31 GMT+03:00 2016,25-Mar-2016 17:18:24.667,37.58307607,55.8483934,1.118034,5.0,174.0,215.5,1.3759155,9.654266,0.84658813,0.013488531,796.25,4.0,0.013488531112670898,37.64274597167969,4.0249223709106445,-0.013701515272259712
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:24.767,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.132309,9.615082,1.0140076,0.012447137,796.25,4.0,0.012447137385606766,37.64274597167969,3.7107949256896973,0.0033646849915385246
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:24.867,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.2186127,9.454285,1.3740082,0.0100116,796.25,4.0,0.010011600330471992,45.31747817993164,3.7107949256896973,0.04006199166178703
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:24.967,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,0.89837646,9.425583,1.5584564,-0.0028449893,784.75,4.0,-0.00284498929977417,45.31747817993164,3.7107949256896973,0.058864057064056396
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:25.067,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.4221954,9.65155,1.5640106,0.0053390595,784.75,4.0,0.005339059513062239,45.31747817993164,3.7107949256896973,0.059430234134197235
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:25.167,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.5295715,9.58905,1.4803314,0.0098547805,801.75,4.0,0.00985478051006794,38.19093704223633,3.7107949256896973,0.05090024322271347
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:25.267,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.5102386,9.421051,1.3245239,9.396672E-4,801.75,4.0,9.396672248840332E-4,38.19093704223633,3.7107949256896973,0.03501772880554199
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:25.367,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.093338,9.643097,1.1425476,0.0040592975,801.75,4.0,0.004059297498315573,37.64274597167969,3.7107949256896973,0.016467643901705742
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:25.467,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.190979,9.685944,0.8280182,0.00951079,809.0,4.0,0.00951078999787569,37.64274597167969,3.7107949256896973,-0.015594475902616978
Fri Mar 25 17:18:32 GMT+03:00 2016,25-Mar-2016 17:18:25.567,37.58307352,55.8484031,1.0307764,4.0,174.0,215.5,1.56073,9.499496,1.0291595,0.010103506,809.0,4.0,0.010103506036102772,37.64274597167969,3.7107949256896973,0.004909228999167681
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.667,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.2546692,9.592926,0.82984924,0.008821905,800.75,4.0,0.00882190465927124,38.09957504272461,3.5999999046325684,-0.015407823957502842
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.767,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.2144928,9.570877,0.82199097,0.009378691,800.75,4.0,0.009378691203892231,38.09957504272461,3.5999999046325684,-0.016208872199058533
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.867,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.3579559,9.537811,0.99468994,0.006309173,786.75,4.0,0.006309173069894314,38.647769927978516,3.5999999046325684,0.0013955080648884177
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.967,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.5620575,9.871735,1.0460815,0.043378294,786.75,4.0,0.04337829351425171,38.647769927978516,3.5999999046325684,0.006634203251451254
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.067,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.1348724,9.438782,1.1797028,-0.0044783354,786.75,4.0,-0.004478335380554199,37.91684341430664,3.5999999046325684,0.02025512233376503
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.167,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.0486603,9.416748,1.3152313,0.008398577,787.0,4.0,0.008398576639592648,37.91684341430664,3.5999999046325684,0.034070469439029694
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.267,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.0042114,9.664764,1.4603424,0.007911071,787.0,4.0,0.007911071181297302,37.91684341430664,3.5999999046325684,0.048862628638744354
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.366,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.1833801,9.501923,1.4553223,0.0062876344,788.0,4.0,0.006287634372711182,39.37869644165039,3.5999999046325684,0.04835088923573494
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.468,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.2040253,9.45874,1.5323029,0.008815721,788.0,4.0,0.008815720677375793,39.37869644165039,3.5999999046325684,0.05619804561138153
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.567,37.58306698,55.84840852,1.0,4.0,175.0,0.0,1.1001129,9.683472,1.3510895,0.012334617,793.25,4.0,0.012334616854786873,39.56142807006836,3.5999999046325684,0.03772573545575142
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:26.667,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.3226624,9.483032,1.3650665,0.011174762,793.25,4.0,0.011174761690199375,39.56142807006836,4.0249223709106445,0.03915050998330116
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:26.767,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.1806946,9.45636,1.3212128,-2.7275085E-4,793.25,4.0,-2.727508544921875E-4,37.64274597167969,4.0249223709106445,0.03468019887804985
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:26.867,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.2170105,9.701782,1.5464172,0.0041502295,799.5,4.0,0.0041502295061945915,37.64274597167969,4.0249223709106445,0.057636819779872894
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:26.967,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.3475647,9.571442,1.4350128,0.006821096,799.5,4.0,0.006821095943450928,37.64274597167969,4.0249223709106445,0.04628061130642891
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.067,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.437912,9.420654,1.406723,9.59754E-4,793.75,4.0,9.597539901733398E-4,37.91684341430664,4.0249223709106445,0.04339683800935745
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.168,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.3219147,9.596039,1.514267,0.01596622,793.75,4.0,0.015966219827532768,37.91684341430664,4.0249223709106445,0.05435952544212341
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.268,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.3574829,9.435333,1.2305145,0.013471633,793.75,4.0,0.013471633195877075,37.46001434326172,4.0249223709106445,0.025434710085392
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.367,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.33461,9.291855,1.3373108,0.009196527,804.5,4.0,0.009196527302265167,37.46001434326172,4.0249223709106445,0.03632117807865143
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.467,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.2840729,9.602905,0.96284485,0.011467159,804.5,4.0,0.011467158794403076,37.46001434326172,4.0249223709106445,-0.0018506785854697227
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.568,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.5458832,9.767563,0.8332977,0.014683627,787.25,4.0,0.014683626592159271,36.45499038696289,4.0249223709106445,-0.01505629625171423
Fri Mar 25 17:18:34 GMT+03:00 2016,25-Mar-2016 17:18:27.668,37.58306899,55.84840369,1.118034,4.0,178.0,215.5,1.7812805,9.540985,0.9855499,0.013555467,787.25,4.0,0.013555467128753662,36.45499038696289,4.0249223709106445,4.6380431740544736E-4
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:27.767,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.7290039,9.470001,0.9550171,0.005116284,779.5,4.0,0.005116283893585205,36.729087829589844,3.7107949256896973,-0.002648615278303623
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:27.867,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.7259827,9.698532,0.81463623,0.026598513,779.5,4.0,0.02659851312637329,36.729087829589844,3.7107949256896973,-0.01695859059691429
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:27.967,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.7328796,9.483002,0.7101288,0.009756251,779.5,4.0,0.009756251238286495,38.830501556396484,3.7107949256896973,-0.02761174365878105
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:28.067,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.8287354,9.55014,0.7346802,0.012076531,768.25,3.0,0.01207653060555458,38.830501556396484,3.7107949256896973,-0.025109054520726204
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:28.167,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.8872375,9.5794525,0.83251953,0.017880023,768.25,3.0,0.017880022525787354,38.830501556396484,3.7107949256896973,-0.015135623514652252
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:28.267,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.7692413,9.605942,0.8772278,0.01825706,765.5,3.0,0.018257059156894684,52.74856948852539,3.7107949256896973,-0.010578207671642303
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:28.367,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.5327606,9.611923,0.65260315,0.016575364,765.5,2.0,0.016575364395976067,52.74856948852539,3.7107949256896973,-0.03347572311758995
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:28.468,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.4601593,9.449371,0.7975311,0.013961653,752.5,2.0,0.013961653225123882,90.45222473144531,3.7107949256896973,-0.018702229484915733
Fri Mar 25 17:18:35 GMT+03:00 2016,25-Mar-2016 17:18:28.569,37.58307279,55.84840879,1.0307764,4.0,179.0,215.5,1.5263214,9.668549,1.0458221,0.022465289,752.5,2.0,0.022465288639068604,90.45222473144531,3.7107949256896973,0.006607761140912771
