icm4n607_gyro,iven_sense,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
885959498,3,-0.0413875,-0.0306625,-2.02235
885959508,3,-0.038225,-0.0317625,-1.92005
885959518,3,-0.036025,-0.0317625,-1.81995
885959528,3,-0.0328625,-0.0284625,-1.725075
885959538,3,-0.0308,-0.0199375,-1.6473875
885959548,3,-0.0297,-0.0221375,-1.588675
885959558,3,-0.0308,-0.0199375,-1.5301
885959569,3,-0.0297,-0.016775,-1.4449875
885959579,3,-0.0275,-0.018975,-1.3330625
885959589,3,-0.0254375,-0.017875,-1.2073874
885959599,3,-0.022275,-0.014712499,-1.07525
885959609,3,-0.0158125,-0.0114124995,-0.93995
885959619,3,-0.01375,-0.0114124995,-0.8025875
885959629,3,-0.01265,-0.013612499,-0.6747125
885959639,3,-0.0094875,-0.00715,-0.5511
885959649,3,-0.0072875,-0.0039875,-0.426525
885959659,3,-0.005225,-0.0061875,-0.2891625
885959669,3,-0.004125,-0.0050875,-0.1431375
885959679,3,-0.004125,0.0066,-0.0026125
885959689,3,0.012925,0.02475,0.044275
885959699,3,0.0022,0.0023375,0.0677875
885959710,3,0.0033,-0.01045,0.1593625
885959720,3,0.0055,0.0023375,0.314875
