qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885957499,3,-2.15625,-35.4375,-0.45000002
885957519,3,3.24375,-34.631252,0.20625001
885957539,3,8.606251,-32.737503,0.675
885957559,3,13.593751,-29.8875,1.03125
885957579,3,18.0,-26.343752,1.35
885957599,3,21.993752,-22.237501,1.5375
885957619,3,25.63125,-17.737501,1.66875
885957639,3,28.7625,-12.993751,1.6125001
885957659,3,31.500002,-8.0625,1.2750001
885957679,3,33.91875,-2.8125,0.46875003
885957699,3,35.90625,3.075,-0.84375006
885957719,3,36.956253,9.712501,-2.5687501
885957739,3,36.506252,16.837502,-4.4437504
885957759,3,34.350002,23.737501,-6.0750003
885957779,3,30.843752,29.812502,-7.2562504
885957799,3,26.493752,34.78125,-8.025001
885957819,3,21.862501,38.60625,-8.4375
885957839,3,17.1,41.325,-8.55
885957859,3,12.431251,43.0875,-8.493751
885957879,3,8.212501,44.11875,-8.26875
885957899,3,4.4437504,44.568752,-7.9687505
885957919,3,1.1625,44.60625,-7.5937505
885957939,3,-1.63125,44.325,-7.1625004
885957959,3,-3.91875,43.893753,-6.7500005
885957979,3,-5.775,43.3875,-6.3187504
885957999,3,-7.2562504,42.825,-5.86875
885958018,3,-8.400001,42.28125,-5.4187503
885958038,3,-9.262501,41.79375,-4.96875
885958058,3,-9.918751,41.34375,-4.55625
885958079,3,-10.387501,40.987503,-4.18125
885958099,3,-10.725,40.706253,-3.8812501
885958119,3,-11.0625,40.48125,-3.61875
885958139,3,-11.25,40.350002,-3.4125001
885958159,3,-11.25,40.3125,-3.24375
885958179,3,-11.2875,40.256252,-3.1125002
885958199,3,-11.325001,40.237503,-3.0187502
885958219,3,-11.34375,40.237503,-3.0
885958239,3,-11.325001,40.237503,-2.9625
885958259,3,-11.34375,40.237503,-2.90625
885958279,3,-11.34375,40.21875,-2.8875
885958299,3,-11.306251,40.256252,-2.9437501
885958319,3,-11.325001,40.3125,-3.0187502
885958339,3,-11.26875,40.350002,-3.1125002
885958359,3,-11.118751,40.425003,-3.3000002
885958379,3,-10.950001,40.575,-3.54375
