timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
1134,2084887432,1.4540625,1.42615,-0.5691125,-1.5340501,3.4309502,9.5130005,-8.981251,-13.05,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,2084887442,1.3167,1.4166625,-0.6021125,-1.8259501,3.97005,9.777,-8.981251,-13.05,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,2084887452,1.1856625,1.3814625,-0.6084375,-1.9960501,4.33605,10.36095,-7.2187505,-13.81875,-11.587501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,2084887462,1.088725,1.3132625,-0.6127,-2.2450502,4.5139503,10.49505,-7.2187505,-13.81875,-11.587501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,2084887473,1.022725,1.25895,-0.623425,-2.5780501,4.74405,9.9199505,-5.4187503,-14.681251,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,2084887483,0.9587875,1.29415,-0.6138,-3.1669502,5.7229505,8.379001,-5.4187503,-14.681251,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,2084887493,0.887425,1.317525,-0.539275,-3.45405,6.6780005,8.673,-3.5625002,-15.6,-12.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,2084887503,0.837375,1.2302125,-0.452925,-3.4660501,6.6829505,9.066,-3.5625002,-15.6,-12.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,2084887513,0.7882875,1.0927125,-0.4114,-3.801,6.051,9.01305,-1.7437501,-16.556252,-13.556251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,2084887523,0.7148625,0.9499875,-0.3708375,-3.8830502,5.50005,9.336,-1.7437501,-16.556252,-13.556251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,2084887533,0.6648125,0.7679375,-0.3773,-3.7780502,5.5339503,9.7890005,0.09375,-17.56875,-14.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,2084887543,0.66055,0.5314375,-0.383625,-3.9280503,6.0409503,9.870001,0.09375,-17.56875,-14.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,2084887553,0.6881875,0.2107875,-0.3122625,-3.76305,6.4630504,9.904051,1.85625,-18.6,-14.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2084887563,0.7211875,-0.0672375,-0.218625,-3.8610003,6.14895,9.298051,1.85625,-18.6,-14.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,2084887573,0.7574875,-0.301675,-0.1419,-3.82995,5.9770503,9.085051,3.5625002,-19.63125,-14.868751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,2084887583,0.7808625,-0.551925,-0.033275,-4.22805,6.09105,8.616,3.5625002,-19.63125,-14.868751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,2084887593,0.7660125,-0.7374125,0.11055,-4.35195,6.249,7.8469505,5.175,-20.681252,-15.187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,2084887603,0.733975,-0.839575,0.239525,-4.0360503,6.36705,7.8090005,5.175,-20.681252,-15.187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,2084887614,0.6785625,-0.9365125,0.3876125,-3.8730001,6.42705,7.5769506,6.6000004,-21.75,-15.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,2084887624,0.6094,-1.024925,0.5644375,-3.7680001,6.43095,7.39905,7.7812505,-22.81875,-15.58125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
