linear_acc,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2084892087,3,-0.495919,-0.533401,-0.369236
2084892097,3,-0.472009,-0.520702,-0.377558
2084892107,3,-0.330042,-0.310898,-0.389769
2084892117,3,-0.181354,-0.134817,-0.355741
2084892127,3,-0.087303,-0.055755,-0.301895
2084892137,3,-0.075014,-0.114131,-0.262393
2084892147,3,-0.092763,-0.219507,-0.238645
2084892157,3,-0.094897,-0.2074,-0.220029
2084892167,3,-0.084472,-0.139807,-0.181578
2084892177,3,-0.072111,-0.104696,-0.135175
2084892187,3,-0.074991,-0.098952,-0.091029
2084892198,3,-0.091532,-0.085227,-0.060374
2084892208,3,-0.11281,-0.05388,-0.041914
2084892218,3,-0.12217,-0.006711,-0.038383
2084892228,3,-0.124296,0.016784,-0.043795
2084892238,3,-0.134552,0.020769,-0.070087
2084892248,3,-0.141096,0.014955,-0.09808
2084892258,3,-0.132477,0.003154,-0.129349
2084892268,3,-0.113452,-0.00533,-0.175113
2084892359,3,0.076266,-0.077939,-0.313601
2084892369,3,0.036564,-0.088354,-0.320912
2084892379,3,0.026925,-0.071742,-0.361077
2084892389,3,0.031904,-0.053933,-0.380525
2084892399,3,0.004865,-0.01733,-0.395705
2084892409,3,-0.078582,0.084651,-0.420769
2084892419,3,-0.185185,0.271303,-0.442658
