orientation,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2084891029,0,175.62202,-104.496735,3.698364
2084891039,0,174.95644,-104.81201,4.01641
2084891049,0,174.16522,-104.90851,4.365587
2084891059,0,173.25288,-104.804436,4.70307
2084891069,0,172.26247,-104.69374,5.03301
2084891079,0,171.24657,-104.62401,5.333369
2084891089,0,170.21008,-104.68396,5.6376
2084891099,0,169.16269,-104.842766,5.956572
2084891109,0,168.10849,-105.04315,6.271686
2084891120,0,167.06366,-105.23982,6.57638
2084891130,0,166.02515,-105.46135,6.90677
2084891140,0,164.96973,-105.645485,7.287887
2084891150,0,163.9434,-105.55389,7.600577
2084891160,0,163.01082,-105.20683,7.760319
2084891170,0,162.21475,-104.7971,7.825876
2084891180,0,161.5697,-104.43313,7.878261
2084891190,0,161.052,-104.2665,7.968729
2084891200,0,160.61972,-104.37841,8.096678
2084891210,0,160.19537,-104.929665,8.33573
2084891220,0,159.74692,-105.654915,8.615466
2084891230,0,159.22028,-106.42276,8.85547
2084891240,0,158.54163,-107.31403,9.054087
2084891251,0,157.68733,-108.2664,9.126285
2084891261,0,156.64911,-109.201416,9.139915
2084891271,0,155.43681,-110.09806,9.198211
2084891281,0,154.12274,-110.75378,9.379375
2084891291,0,152.97598,-110.75484,9.473758
2084891301,0,152.14651,-110.32746,9.424179
2084891311,0,151.59866,-109.97746,9.386827
2084891321,0,151.23932,-109.94143,9.423726
2084891331,0,150.98811,-110.15759,9.498189
2084891341,0,150.84431,-110.43867,9.508041
2084891351,0,150.87888,-110.46812,9.505534
2084891361,0,151.00288,-110.68827,9.491971
2084891371,0,151.00775,-110.86408,9.542233
2084891381,0,150.83203,-110.737625,9.655237
2084891392,0,150.4837,-110.67422,9.876205
2084891402,0,150.00685,-110.80731,10.143391
2084891412,0,149.4367,-111.08892,10.412864
2084891422,0,148.73143,-111.504555,10.700234
2084891432,0,147.85274,-111.79138,11.037083
2084891442,0,146.87897,-111.9055,11.457372
2084891452,0,145.7974,-112.045944,11.999089
2084891462,0,144.54126,-112.075066,12.76297
2084891472,0,143.20726,-111.84752,13.63242
2084891482,0,141.89,-111.514946,14.482536
2084891492,0,140.6934,-111.00793,15.251291
2084891502,0,139.6291,-110.61768,15.993855
2084891512,0,138.64153,-110.41337,16.62541
2084891523,0,137.72507,-110.17933,17.121002
2084891533,0,136.93456,-109.934105,17.470358
2084891543,0,136.30147,-109.67658,17.638647
2084891553,0,135.81662,-109.27458,17.676184
2084891563,0,135.49957,-108.73206,17.600164
2084891573,0,135.31905,-108.1284,17.442225
2084891583,0,135.29112,-107.58517,17.293959
2084891593,0,135.42647,-107.1401,17.14568
2084891603,0,135.66583,-106.834335,16.959045
2084891613,0,136.04391,-106.358376,16.676287
2084891623,0,136.68127,-105.45671,16.259417
2084891633,0,137.60938,-104.284966,15.699209
2084891643,0,138.75015,-103.18773,15.080402
2084891654,0,139.96092,-102.628555,14.371189
2084891664,0,141.25768,-102.114456,13.675079
2084891674,0,142.66019,-101.71346,13.01126
2084891684,0,144.1615,-101.57404,12.42944
2084891694,0,145.74426,-101.30139,11.813699
2084891704,0,147.33351,-100.78764,11.05315
2084891714,0,148.8872,-99.95169,10.356721
2084891724,0,150.47064,-98.78874,9.672969
2084891734,0,152.17252,-97.80823,8.870361
2084891744,0,153.9785,-97.20392,7.867114
2084891754,0,155.89447,-96.728386,6.810359
2084891764,0,157.96263,-96.240395,5.880374
2084891774,0,160.13718,-94.485886,5.624336
2084891784,0,162.18784,-93.18284,5.985384
2084891795,0,164.12248,-92.83209,5.540428
2084891805,0,165.99976,-92.574554,4.438829
2084891815,0,167.8618,-92.65518,3.127721
