icm4n607_acc,iven_sense,2026-06-11_17-04-59.349_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2077233575,3,2.592,8.509951,-0.441,1781186705153
2077233586,3,2.913,8.409,-0.20400001,1781186705163
2077233596,3,3.1260002,8.392051,0.32205,1781186705173
2077233606,3,3.4690502,7.8679504,-2.12595,1781186705183
2077233616,3,3.3040502,8.241,-0.675,1781186705193
2077233626,3,3.76305,8.07405,-0.93900007,1781186705203
2077233636,3,3.86595,8.14605,-0.82095003,1781186705213
2077233646,3,3.75795,8.34195,-0.50505,1781186705222
2077233656,3,3.6550503,8.359051,-0.34995002,1781186705233
2077233666,3,3.48495,8.401951,-0.48600003,1781186705244
2077233676,3,3.2440503,8.65095,-0.19905001,1781186705254
2077233686,3,2.94405,9.019951,0.07095,1781186705262
2077233696,3,2.8920002,9.40995,-0.26805001,1781186705273
2077233706,3,2.8530002,9.63195,-0.69900006,1781186705282
2077233717,3,3.0040503,9.77595,-1.21905,1781186705293
2077233727,3,2.98305,9.74505,-1.4940001,1781186705303
2077233737,3,3.0589502,9.843,-1.4940001,1781186705314
2077233747,3,2.9200501,10.080001,-1.1329501,1781186705324
2077233757,3,2.523,10.68105,-2.08305,1781186705334
2077233767,3,2.38395,11.44995,-2.4469502,1781186705343
2077233777,3,2.50095,11.902051,-1.2709501,1781186705354
2077233787,3,2.4460502,11.574,-0.20805001,1781186705363
2077233797,3,2.4850502,11.071051,0.40095,1781186705375
2077233807,3,2.69805,10.564051,0.64095,1781186705385
2077233817,3,2.9350502,10.08705,0.573,1781186705394
2077233827,3,3.2340002,9.493951,-0.048,1781186705405
2077233837,3,3.2440503,8.811001,0.72195005,1781186705414
2077233848,3,3.3630002,8.43795,0.67395,1781186705425
2077233858,3,3.3349502,8.29395,-0.061950002,1781186705435
2077233868,3,3.45195,8.337001,-0.58005005,1781186705446
2077233878,3,3.5860503,8.265,-1.3429501,1781186705457
2077233888,3,3.73005,8.13795,-2.26305,1781186705465
2077233898,3,3.83505,7.827,-2.97105,1781186705474
2077233908,3,3.7009501,7.4419503,-3.486,1781186705484
2077233918,3,3.5959501,7.0350003,-3.8070002,1781186705495
2077233928,3,3.1600502,6.7159505,-3.8929503,1781186705506
2077233938,3,2.5800002,6.8620505,-4.3240504,1781186705515
2077233948,3,2.499,7.143,-4.85295,1781186705525
2077233958,3,2.1400502,7.0609503,-5.406,1781186705536
2077233968,3,1.74195,7.4130006,-5.7060003,1781186705546
2077233978,3,1.266,7.66905,-5.8780503,1781186705556
2077233989,3,0.77295005,7.9800005,-5.919,1781186705566
2077233999,3,0.62700003,8.42805,-5.8350005,1781186705576
2077234009,3,0.34395,8.586,-4.84095,1781186705587
2077234019,3,0.022950001,8.710951,-3.5410502,1781186705596
2077234029,3,-0.507,9.036,-2.4540002,1781186705606
2077234039,3,-0.74895006,9.3,-1.49205,1781186705617
2077234049,3,-0.924,9.22305,-0.76605004,1781186705627
2077234059,3,-1.02195,9.19005,-0.31905,1781186705637
2077234069,3,-0.95205003,9.09405,-0.010050001,1781186705647
2077234079,3,-0.92805004,8.953051,-0.120000005,1781186705657
2077234089,3,-0.615,8.65995,0.030000001,1781186705667
2077234099,3,-0.54105,8.304001,0.55005,1781186705677
