icm4n607_acc,iven_sense,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
883072818,3,0.38295,0.324,9.705001,1779992544394
883072828,3,0.36105,0.33600003,9.79395,1779992544404
883072838,3,0.33,0.37605003,9.858001,1779992544414
883072848,3,0.26505002,0.41700003,9.762,1779992544424
883072858,3,0.31800002,0.39600003,9.601951,1779992544434
883072868,3,0.354,0.38805002,9.595051,1779992544444
883072878,3,0.23895001,0.46695003,9.89595,1779992544455
883072889,3,0.19095,0.49095002,9.87495,1779992544468
883072899,3,0.29595003,0.40800002,9.589951,1779992544475
883072909,3,0.30600002,0.42195,9.68805,1779992544493
883072919,3,0.24105,0.46005002,9.94005,1779992544496
883072929,3,0.25995,0.42195,9.85305,1779992544505
883072939,3,0.35895002,0.34800002,9.597,1779992544518
883072949,3,0.402,0.34095,9.705001,1779992544525
883072959,3,0.36600003,0.34305,9.9199505,1779992544534
883072969,3,0.43005002,0.30900002,9.82905,1779992544544
883072979,3,0.51705,0.22095,9.69495,1779992544554
883072989,3,0.52095,0.171,9.703051,1779992544565
883072999,3,0.55005,0.16800001,9.81,1779992544574
883073009,3,0.58095,0.123,9.8220005,1779992544585
883073019,3,0.591,0.076950006,9.670951,1779992544594
883073030,3,0.60795003,0.076950006,9.71205,1779992544605
883073040,3,0.55995005,0.09900001,9.84105,1779992544615
883073050,3,0.531,0.10095,9.765,1779992544625
883073060,3,0.53295004,0.11805001,9.69495,1779992544635
883073070,3,0.47805002,0.13005,9.774,1779992544646
883073080,3,0.39900002,0.17805001,9.814951,1779992544655
883073090,3,0.40695003,0.19695,9.772051,1779992544666
883073100,3,0.39195,0.20205002,9.745951,1779992544676
883073110,3,0.32505003,0.22305001,9.738001,1779992544686
883073120,3,0.33195,0.21795002,9.777,1779992544696
883073130,3,0.33705002,0.21405001,9.741,1779992544707
883073140,3,0.32505003,0.22800002,9.762,1779992544716
883073150,3,0.31995,0.22095,9.79605,1779992544727
883073160,3,0.34695002,0.24000001,9.727051,1779992544737
883073171,3,0.38700002,0.22095,9.738001,1779992544747
883073181,3,0.39495003,0.21795002,9.784051,1779992544757
883073191,3,0.42105,0.23295002,9.774,1779992544766
883073201,3,0.46905002,0.21795002,9.738001,1779992544777
883073211,3,0.52905005,0.19500001,9.79605,1779992544787
883073221,3,0.54300004,0.18705001,9.802951,1779992544797
883073231,3,0.59595,0.15405001,9.681001,1779992544807
883073241,3,0.66495,0.135,9.703051,1779992544816
883073251,3,0.66705,0.15105,9.813001,1779992544827
883073261,3,0.66,0.132,9.766951,1779992544837
883073271,3,0.70095,0.135,9.67905,1779992544848
883073281,3,0.69900006,0.16095,9.69495,1779992544858
883073291,3,0.66495,0.18495001,9.7890005,1779992544868
883073302,3,0.63195,0.22995001,9.784051,1779992544878
883073312,3,0.58605003,0.28995,9.729,1779992544888
883073322,3,0.555,0.3,9.75,1779992544898
883073332,3,0.54495,0.35295,9.82695,1779992544908
883073342,3,0.52095,0.37605003,9.784051,1779992544918
883073352,3,0.46395,0.39105,9.703051,1779992544928
883073362,3,0.37095,0.42405003,9.89595,1779992544938
883073372,3,0.48105,0.44595003,9.817051,1779992544948
883073382,3,0.42795002,0.42405003,9.646951,1779992544958
883073392,3,0.43500003,0.42195,9.637951,1779992544968
883073402,3,0.39705002,0.45495003,9.79605,1779992544979
883073412,3,0.33705002,0.40995002,9.904051,1779992544989
883073422,3,0.46395,0.39600003,9.67395,1779992544999
883073432,3,0.45900002,0.36495003,9.66195,1779992545009
883073443,3,0.49995002,0.333,9.71895,1779992545019
883073453,3,0.45405003,0.333,9.87495,1779992545029
883073463,3,0.53595,0.29295,9.786,1779992545040
883073473,3,0.55995005,0.22800002,9.705001,1779992545050
883073483,3,0.64605004,0.18,9.784051,1779992545060
883073493,3,0.63600004,0.13005,9.784051,1779992545071
883073503,3,0.675,0.108,9.70995,1779992545081
883073513,3,0.69105005,0.075,9.765,1779992545090
883073523,3,0.71295005,0.060000002,9.762,1779992545100
883073533,3,0.70605004,0.048,9.73095,1779992545110
883073543,3,0.68895006,0.04095,9.736051,1779992545121
883073553,3,0.65805006,0.04605,9.66705,1779992545130
883073563,3,0.63900006,0.076950006,9.738001,1779992545141
883073573,3,0.57705003,0.096,9.78195,1779992545151
883073584,3,0.52395004,0.147,9.71895,1779992545161
883073594,3,0.46905002,0.21795002,9.81,1779992545171
883073604,3,0.402,0.19005,9.901051,1779992545182
883073614,3,0.45900002,0.21105,9.765,1779992545191
883073624,3,0.423,0.20700002,9.658951,1779992545201
883073634,3,0.423,0.23805001,9.67605,1779992545211
883073644,3,0.41595003,0.24705002,9.766951,1779992545221
883073654,3,0.32505003,0.24705002,9.882001,1779992545231
883073664,3,0.40905002,0.28605002,9.748051,1779992545241
883073674,3,0.44505003,0.27405003,9.64995,1779992545252
883073684,3,0.46905002,0.25395,9.766951,1779992545262
883073694,3,0.45705003,0.29295,9.774,1779992545272
883073704,3,0.47100002,0.27600002,9.7890005,1779992545281
883073714,3,0.55695003,0.252,9.71205,1779992545292
883073725,3,0.588,0.264,9.74295,1779992545302
883073735,3,0.63405,0.23505001,9.83205,1779992545312
883073745,3,0.62895006,0.19500001,9.703051,1779992545322
883073755,3,0.66705,0.22995001,9.69795,1779992545332
883073765,3,0.68895006,0.17805001,9.837001,1779992545341
883073775,3,0.70095,0.20700002,9.762,1779992545352
883073785,3,0.66705,0.24195,9.670951,1779992545362
883073795,3,0.67200005,0.21105,9.745951,1779992545372
883073805,3,0.65805006,0.27105,9.733951,1779992545382
883073815,3,0.615,0.321,9.75,1779992545392
883073825,3,0.56505,0.30195,9.70695,1779992545402
883073835,3,0.47595003,0.384,9.814951,1779992545412
883073845,3,0.46905002,0.381,9.83895,1779992545422
